globalid,ingestion_time,icao_address,timestamp,latitude,longitude,altitude_baro,heading,speed,vertical_rate,squawk,on_ground,callsign,tail_number,collection_type,flight_number,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_airport_icao,departure_airport_iata,departure_scheduled_time,takeoff_time,arrival_utc_offset,arrival_airport_icao,arrival_airport_iata,arrival_scheduled_time,arrival_estimated_time
{916E2A7D-E1F1-4843-A7D1-07C9AA5963A2},2023-02-01T15:10:11.424Z,A0D30C,2/1/2023 3:10:07 PM,36.519882,-121.936569,7075,302.66232,262.1,-1184,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{A11E1ADE-BD6B-4C7B-B31B-1F542DC44054},2023-02-01T15:10:15.718Z,A0D30C,2/1/2023 3:10:11 PM,36.52186,-121.94047,6975,302.24948,260,0,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{1DA2CD05-462B-4054-935B-AEA3F62ABBB9},2023-02-01T15:10:18.021Z,A21C4C,2/1/2023 3:10:13 PM,36.588011,-121.847378,199,112.77559,111.6,192,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{1FC8E65B-A250-41FB-9330-B6EB6BE83833},2023-02-01T15:10:24.863Z,A21C4C,2/1/2023 3:10:21 PM,36.586288,-121.842236,224,112.6498,137.6,320,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{11676071-5B36-476F-8425-1F2F4457CD22},2023-02-01T15:10:27.206Z,A0D30C,2/1/2023 3:10:23 PM,36.529999,-121.956081,6675,303.5551,249.1,-1504,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{443E1443-A911-4A01-B9B8-108A3B25CF9D},2023-02-01T15:10:29.430Z,A0D30C,2/1/2023 3:10:24 PM,36.53064,-121.957283,6650,303.57065,248.2,-1504,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{5D4F1C2C-6F61-4C54-A3B3-B4F5304F61B8},2023-02-01T15:10:29.392Z,A21C4C,2/1/2023 3:10:24 PM,36.585526,-121.839981,224,112.822334,145.6,512,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{0F7FF6B1-EE4D-4C55-83FB-157582E8FFA7},2023-02-01T15:10:36.076Z,A0D30C,2/1/2023 3:10:30 PM,36.534476,-121.964429,6500,303.74768,243.8,-1504,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{3D0F9003-65B9-4966-B0EB-E2C6BE3CFBDD},2023-02-01T15:10:36.194Z,A21C4C,2/1/2023 3:10:30 PM,36.583878,-121.835232,100,113.37062,150.5,1984,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{D6613BB7-D735-4890-943D-1E1852E7B60C},2023-02-01T15:10:38.365Z,A0D30C,2/1/2023 3:10:33 PM,36.536338,-121.967877,6425,304.08896,241.6,-1504,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{23CCE744-AC43-48B2-80E3-FB0B0B285820},2023-02-01T15:10:38.327Z,A21C4C,2/1/2023 3:10:34 PM,36.582843,-121.832243,275,113.53072,146.9,2944,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{4F6CB01B-FE2F-4A10-B4C0-2C14563F47AF},2023-02-01T15:10:40.711Z,A0D30C,2/1/2023 3:10:35 PM,36.537315,-121.969747,6375,303.03433,240.7,-1568,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{2826C3BA-5A1B-4013-9CEB-B3E7C8FCD814},2023-02-01T15:10:45.446Z,A0D30C,2/1/2023 3:10:41 PM,36.541214,-121.976852,6200,305.42767,235.5,-1568,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{4987092D-54EE-4492-94BB-F8CFB956C5B8},2023-02-01T15:10:45.422Z,A21C4C,2/1/2023 3:10:42 PM,36.580856,-121.825905,675,108.01297,144.3,2432,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{8A2F544F-BFFC-433D-999A-FBCD49BCB40E},2023-02-01T15:10:47.632Z,A21C4C,2/1/2023 3:10:44 PM,36.58049,-121.824303,750,105.88052,146.1,2112,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{A15C5527-DED6-4F14-92B5-58FC328EEC90},2023-02-01T15:10:47.667Z,A0D30C,2/1/2023 3:10:44 PM,36.543045,-121.980228,6100,305.0266,234.6,-1568,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{A65DA3C1-BF76-4E79-8974-00B6F7E741BB},2023-02-01T15:10:49.648Z,A21C4C,2/1/2023 3:10:46 PM,36.580307,-121.822643,825,97.81615,146.9,1984,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{03EA6054-97D1-4DF5-8944-1DEE3ABA58C0},2023-02-01T15:10:49.684Z,A0D30C,2/1/2023 3:10:46 PM,36.544281,-121.98246,6050,304.57773,232.4,-1728,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{FF1F268D-859F-4D67-9F05-A809E3E5CE5F},2023-02-01T15:10:56.497Z,A0D30C,2/1/2023 3:10:52 PM,36.547897,-121.988983,5875,304.608,229.4,-1728,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{C656B235-1486-4C54-AFAA-E1C09F4D02BB},2023-02-01T15:10:56.445Z,A21C4C,2/1/2023 3:10:52 PM,36.58049,-121.817207,1050,87.597855,148,2304,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{3CE44501-8126-41E5-9945-3CDF7C8BD2DB},2023-02-01T15:10:58.557Z,A21C4C,2/1/2023 3:10:54 PM,36.580702,-121.815705,1125,80.03095,148.9,2240,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{0103AE70-6C2D-404D-9CA6-7213DEFF5420},2023-02-01T15:10:58.584Z,A0D30C,2/1/2023 3:10:54 PM,36.549179,-121.991386,5825,303.58813,227.2,-1728,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{85950C1D-4CC2-4656-BBDA-586442C37396},2023-02-01T15:11:05.165Z,A21C4C,2/1/2023 3:11:01 PM,36.581819,-121.809978,1350,76.34672,152.6,1664,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{22BFD9B0-F4EE-4514-9A2D-DA12655867BC},2023-02-01T15:11:05.189Z,A0D30C,2/1/2023 3:11:01 PM,36.55305,-121.998323,5625,304.78732,224.1,-1728,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{18059BCF-9B04-4D54-A6AA-41F1E6BCBF97},2023-02-01T15:11:07.871Z,A21C4C,2/1/2023 3:11:03 PM,36.582238,-121.807816,1425,76.43115,154.7,1472,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{50DCFE29-DDBF-4298-B530-706D5F1F9F97},2023-02-01T15:11:07.898Z,A0D30C,2/1/2023 3:11:05 PM,36.555496,-122.002602,5500,304.97086,219.7,-1728,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{35CAD009-F483-44D0-B89C-7DB529C05206},2023-02-01T15:11:16.676Z,A21C4C,2/1/2023 3:11:11 PM,36.583649,-121.801128,1550,75.27723,169.3,768,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{B615B44D-1641-4A33-9856-C8D36765F42E},2023-02-01T15:11:16.719Z,A0D30C,2/1/2023 3:11:11 PM,36.558776,-122.008433,5325,305.00433,216.7,-1856,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{DFF0ED2F-88BB-4119-B451-BE2B29C31785},2023-02-01T15:11:18.956Z,A0D30C,2/1/2023 3:11:14 PM,36.560715,-122.011757,5225,305.989,215.1,-1856,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{2AFA0AA0-DA7C-4677-9482-F9455FD28316},2023-02-01T15:11:18.913Z,A21C4C,2/1/2023 3:11:14 PM,36.58424,-121.798232,1575,75.739655,174.4,640,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{C4FE777D-DA40-4B07-B345-05DCCB91A785},2023-02-01T15:11:25.494Z,A21C4C,2/1/2023 3:11:20 PM,36.58545,-121.792271,1650,75.80802,184,,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{5B6C4E22-0AEC-4D94-8BC9-39B53204F470},2023-02-01T15:11:25.524Z,A0D30C,2/1/2023 3:11:21 PM,36.564874,-122.019069,4975,305.30612,211.5,-1856,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{82A68257-0399-49F1-9C33-3F96A6FAC66C},2023-02-01T15:11:27.810Z,A0D30C,2/1/2023 3:11:23 PM,36.565898,-122.020822,4925,306.02838,210.6,-2016,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{93989D1B-2977-4EC3-8A2C-217AF316D296},2023-02-01T15:11:32.562Z,A0D30C,2/1/2023 3:11:29 PM,36.569366,-122.026806,4700,305.81534,208.7,-2016,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{6A84A964-77C3-4633-954E-588666B65011},2023-02-01T15:11:34.707Z,A21C4C,2/1/2023 3:11:31 PM,36.588104,-121.779707,1850,75.259,202.8,896,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{E7BB1F5D-4666-4CF6-B20B-FBB7FE4C9D4C},2023-02-01T15:11:34.739Z,A0D30C,2/1/2023 3:11:31 PM,36.570236,-122.028351,4650,305.03622,207.3,-2016,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{EEEB9D06-FD3A-49B4-AE55-D97B0A78B6CB},2023-02-01T15:11:37.278Z,A0D30C,2/1/2023 3:11:32 PM,36.571014,-122.029724,4600,305.20486,207.3,-2016,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{2C8AE986-EF98-4701-AEA5-C883D41DFFCD},2023-02-01T15:11:37.247Z,A21C4C,2/1/2023 3:11:33 PM,36.588616,-121.777428,1875,74.368385,206.9,960,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{843B40C6-0840-4FF9-AD7F-DBBA26923351},2023-02-01T15:11:39.704Z,A21C4C,2/1/2023 3:11:35 PM,36.589035,-121.775558,1900,74.407715,210.1,1216,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{BFCBB4FD-DC36-4344-B677-755038217FE6},2023-02-01T15:11:39.740Z,A0D30C,2/1/2023 3:11:35 PM,36.572741,-122.032743,4500,304.41504,206.1,-2048,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{125BA54F-0F53-47EC-9C31-23F69301D5A5},2023-02-01T15:11:42.003Z,A21C4C,2/1/2023 3:11:37 PM,36.5896,-121.772861,1950,75.37643,212,1728,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{72A2356C-253E-4F02-92DE-B8EE817C919A},2023-02-01T15:11:42.044Z,A0D30C,2/1/2023 3:11:37 PM,36.573669,-122.034359,4450,305.56705,206.1,-2048,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{4C97BE00-12CF-4916-88AB-97AE9E0063A7},2023-02-01T15:11:46.355Z,A0D30C,2/1/2023 3:11:41 PM,36.5755,-122.037678,4325,304.49686,205,-2048,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{4843DC11-0E56-46EE-8B76-F6A68A4D0910},2023-02-01T15:11:48.605Z,A21C4C,2/1/2023 3:11:43 PM,36.591037,-121.765974,2175,75.43115,214.2,2624,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{54BA88BD-6595-4A14-94FB-15C0BC5AF2CD},2023-02-01T15:11:53.157Z,A0D30C,2/1/2023 3:11:50 PM,36.58033,-122.046301,4050,304.8923,197,,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{B7D13A4A-5D67-4A47-8D5C-B0B421F44FF4},2023-02-01T15:11:55.347Z,A21C4C,2/1/2023 3:11:52 PM,36.593318,-121.755514,2600,75.25365,215.4,2880,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{3D17E467-3194-4E4A-AAF8-9BFD6A166BFA},2023-02-01T15:11:59.767Z,A21C4C,2/1/2023 3:11:56 PM,36.594249,-121.751306,2750,74.59712,216,2880,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{1792B375-7431-4B11-8F7F-0668D24A0B82},2023-02-01T15:12:06.552Z,A0D30C,2/1/2023 3:12:02 PM,36.587082,-122.058105,3525,307.60382,195.3,-1888,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{3078007B-C196-4288-BB43-15E24E713AE4},2023-02-01T15:12:08.762Z,A0D30C,2/1/2023 3:12:04 PM,36.587952,-122.05925,3450,313.41956,195.3,-1888,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{B152481F-1D0A-4E00-BB7B-F17F1009591C},2023-02-01T15:12:10.997Z,A0D30C,2/1/2023 3:12:06 PM,36.589417,-122.060966,3350,316.75687,195.6,-1888,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{71DC3C81-BA09-43CF-BEA5-906D832BA775},2023-02-01T15:12:13.181Z,A0D30C,2/1/2023 3:12:08 PM,36.590515,-122.062111,3300,320.0673,196,-1888,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{8DEE5C8E-5DD4-44BD-9743-958F7E351F8A},2023-02-01T15:12:15.903Z,A21C4C,2/1/2023 3:12:11 PM,36.598755,-121.731491,3250,74.178856,233.9,1664,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{6CC1B8F8-F21E-49B9-B6A5-2314DD693029},2023-02-01T15:12:17.925Z,A21C4C,2/1/2023 3:12:13 PM,36.599304,-121.728973,3300,74.80555,236.1,1600,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{859FE7A6-74CD-4A7D-8158-B97858A61006},2023-02-01T15:12:17.965Z,A0D30C,2/1/2023 3:12:14 PM,36.594947,-122.064943,3050,332.84174,196,,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{C62E44DA-80A9-48BF-BF33-00F69EEF784B},2023-02-01T15:12:24.651Z,A21C4C,2/1/2023 3:12:20 PM,36.601547,-121.719418,3500,72.97542,243.7,1920,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{A0782550-89FE-460E-9F41-10DE2CCD4951},2023-02-01T15:12:26.856Z,A21C4C,2/1/2023 3:12:23 PM,36.602417,-121.715584,3575,74.63387,246.6,1728,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{9A451D6F-ED20-4949-8D65-FA7119B446DA},2023-02-01T15:12:29.060Z,A21C4C,2/1/2023 3:12:24 PM,36.602768,-121.71414,3625,73.15421,247.8,1664,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{2CC84249-F920-46FF-8B7B-C7D3A4AA2667},2023-02-01T15:12:31.313Z,A0D30C,2/1/2023 3:12:26 PM,36.605667,-122.065716,2525,356.68686,194,,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{6472F056-A4AF-48D2-9DB5-527E8BA79193},2023-02-01T15:12:33.585Z,A0D30C,2/1/2023 3:12:29 PM,36.608494,-122.064709,2400,15.957353,193,,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{92817B71-619A-4568-94C4-18D9DD61B323},2023-02-01T15:12:35.974Z,A21C4C,2/1/2023 3:12:31 PM,36.605095,-121.704147,3800,72.88431,257,1536,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{052D7A15-09B8-4E13-A9AF-DB88A4815E01},2023-02-01T15:12:38.117Z,A21C4C,2/1/2023 3:12:33 PM,36.605667,-121.701565,3850,74.5721,259.2,1664,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{026149E1-CA2D-4390-8642-74204E4670DC},2023-02-01T15:12:38.368Z,A21C4C,2/1/2023 3:12:34 PM,36.606026,-121.700173,3875,72.18935,260.2,1792,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
{8B7053B9-3299-4E63-9C29-81C0DE120C28},2023-02-01T15:12:38.401Z,A0D30C,2/1/2023 3:12:35 PM,36.613335,-122.062488,2150,20.211689,192,,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{F056C455-21AF-4385-A6A2-CA452A5250E5},2023-02-01T15:12:45.022Z,A0D30C,2/1/2023 3:12:41 PM,36.618363,-122.059859,1950,22.773151,189,,1007,0,EJA152,N152QS,terrestrial,1L152,GLEX,Bombardier BD-700-1A10 Global 6000,1L,NetJets Aviation,-800,KVNY,VNY,,2023-02-01T14:33:56Z,-800,KMRY,MRY,,
{2FC78231-113A-4263-A030-F0B0F306D050},2023-02-01T15:12:45.172Z,A21C4C,2/1/2023 3:12:41 PM,36.608368,-121.689949,4125,74.399734,264,2624,6321,0,ENY3655,N235NN,terrestrial,AA3655,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-800,KMRY,MRY,2023-02-01T14:58:00Z,2023-02-01T15:10:13Z,-600,KDFW,DFW,2023-02-01T18:22:00Z,2023-02-01T18:30:00Z
